age,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome,y
53,8,1,6,0,1,1,1,5,4,1,0
30,5,1,1,1,1,1,1,5,4,1,0
45,0,1,0,0,1,1,1,5,4,1,0
24,6,2,5,1,1,2,1,5,4,1,0
45,0,1,0,0,1,1,1,5,4,1,0
34,3,2,6,1,1,2,1,5,4,1,0
41,8,1,6,0,1,1,1,5,4,1,0
59,5,1,1,1,2,1,1,5,4,1,0
45,5,1,1,0,1,1,1,5,4,1,0
54,5,1,3,0,1,1,1,5,4,1,0
32,6,1,5,1,1,1,1,5,4,1,0
33,6,1,5,1,2,1,1,5,4,1,0
32,3,1,6,1,1,1,1,5,4,1,0
34,2,2,2,1,0,0,1,5,4,1,0
46,8,1,6,1,1,1,1,5,4,1,0
57,6,1,5,1,2,1,1,5,4,1,0
42,6,1,4,1,1,1,1,5,4,1,0
48,3,1,5,1,2,1,1,5,4,1,0
58,3,3,6,0,2,1,1,5,4,1,0
34,2,1,2,1,1,1,1,5,4,1,0
32,3,2,6,1,2,2,1,5,4,1,0
48,5,1,4,1,1,1,1,5,4,1,0
47,5,1,4,1,1,1,1,5,4,1,0
31,2,1,2,0,1,1,1,5,4,1,0
32,3,2,6,1,2,1,1,5,4,1,0
32,3,2,6,1,1,1,1,5,4,1,0
36,2,1,2,1,1,1,1,5,4,1,0
53,5,1,1,0,1,2,1,5,4,1,0
37,5,1,4,0,1,1,1,5,4,1,0
50,2,1,2,1,1,1,1,5,4,1,0
46,5,1,3,1,2,1,1,5,4,1,0
41,3,1,2,1,1,1,1,5,4,1,0
43,5,2,1,1,1,1,1,5,4,1,0
51,8,1,6,1,2,1,1,5,4,1,0
38,3,1,6,1,2,1,1,5,4,1,0
41,6,1,3,1,2,1,1,5,4,1,0
39,2,1,2,0,1,1,1,5,4,1,0
52,5,1,1,1,1,1,1,5,4,1,0
37,6,1,5,1,2,1,1,5,4,1,0
41,3,1,4,1,2,1,1,5,4,1,0
46,3,3,6,1,2,2,1,5,4,1,0
47,6,1,5,1,1,1,1,5,4,1,0
35,6,1,5,1,1,1,1,5,4,1,0
38,2,1,2,0,1,1,1,5,4,1,0
30,5,2,0,1,2,2,1,5,4,1,0
46,5,1,4,1,2,1,1,5,4,1,0
30,6,1,5,1,1,1,1,5,4,1,0
35,2,2,1,1,1,1,1,5,4,1,0
58,3,1,0,0,2,1,1,5,4,1,0
40,6,1,5,1,1,1,1,5,4,1,0
34,6,1,6,1,1,1,1,5,4,1,0
30,3,2,6,1,1,1,1,5,4,1,0
38,2,1,3,1,1,1,1,5,4,1,0
55,8,2,1,1,1,1,1,5,4,1,0
55,8,1,6,0,2,1,1,5,4,1,0
45,6,2,5,1,2,1,1,5,4,1,0
36,3,1,6,1,2,2,1,5,4,1,0
32,3,2,6,1,1,1,1,5,4,1,0
35,6,1,0,0,2,1,1,5,4,1,0
55,8,3,6,1,2,1,1,5,4,1,0
49,1,1,1,0,0,0,1,5,4,1,0
29,3,1,2,1,2,1,1,5,4,1,0
34,5,1,1,1,2,1,1,5,4,1,0
54,7,1,2,0,2,1,1,5,4,1,0
36,6,2,5,1,1,1,1,5,4,1,0
30,8,2,6,1,2,1,1,5,4,1,0
33,1,3,6,1,1,1,1,5,4,1,0
37,5,1,2,1,1,1,1,5,4,1,0
36,6,1,4,0,2,1,1,5,4,1,0
33,5,1,2,1,1,1,1,5,4,1,0
32,1,1,2,1,2,1,1,5,4,1,0
32,1,1,2,1,1,1,1,5,4,1,0
50,5,1,1,0,2,1,1,5,4,1,0
39,5,1,4,1,1,2,1,5,4,1,0
51,5,3,0,0,2,2,1,5,4,1,0
33,2,1,2,1,1,1,1,5,4,1,0
33,2,1,1,1,1,1,1,5,4,1,0
56,8,1,6,0,1,2,1,5,4,1,0
39,8,3,6,0,2,1,1,5,4,1,0
33,10,2,6,1,1,1,1,5,4,1,0
59,7,3,1,0,1,1,1,5,4,1,0
42,3,2,0,1,2,1,1,5,4,1,0
43,2,1,2,1,1,2,1,5,4,1,0
35,3,1,6,1,0,0,1,5,4,1,0
46,5,1,3,0,2,1,1,5,4,1,0
27,6,1,4,1,1,2,1,5,4,1,0
47,3,3,6,1,2,1,1,5,4,1,0
31,3,2,6,1,1,1,1,5,4,1,0
32,5,1,4,1,2,1,1,5,4,1,0
54,3,1,2,1,1,1,1,5,4,1,0
56,8,1,6,0,1,1,1,5,4,1,0
48,2,2,2,0,2,1,1,5,4,1,0
44,3,1,2,1,2,1,1,5,4,1,0
46,3,1,2,1,1,2,1,5,4,1,0
45,2,1,2,1,2,1,1,5,4,1,0
43,3,1,5,1,1,2,1,5,4,1,0
40,3,2,2,0,1,1,1,5,4,1,0
56,8,1,6,1,2,1,1,5,4,1,0
47,11,1,5,1,1,1,1,5,4,1,0
39,8,3,6,0,2,1,1,5,4,1,0
48,6,1,1,0,1,1,1,5,4,1,0
45,1,1,5,0,2,1,1,5,4,1,1
36,10,1,6,1,1,1,1,5,4,1,0
49,8,1,5,0,2,1,1,5,4,1,0
46,2,1,2,1,1,1,1,5,4,1,0
38,5,1,4,1,2,1,1,5,4,1,0
50,1,1,1,0,2,1,1,5,4,1,0
27,3,2,2,1,2,1,1,5,4,1,0
40,6,1,5,0,2,1,1,5,4,1,0
46,8,1,6,1,2,1,1,5,4,1,0
40,3,3,6,1,2,1,1,5,4,1,0
33,8,2,6,1,1,1,1,5,4,1,0
54,7,1,2,1,2,1,1,5,4,1,0
52,5,1,1,0,2,1,1,5,4,1,0
53,3,1,6,0,2,1,1,5,4,1,0
49,2,1,2,0,1,1,1,5,4,1,0
42,5,1,1,0,1,1,1,5,4,1,0
49,1,1,1,1,1,1,1,5,4,1,0
40,11,1,4,1,1,1,1,5,4,1,0
59,3,1,6,0,1,1,1,5,4,1,0
51,10,1,4,1,2,1,1,5,4,1,0
57,1,1,3,0,2,1,1,5,4,1,0
38,10,3,4,1,2,1,1,5,4,1,0
52,10,1,6,1,1,1,1,5,4,1,0
26,9,2,4,1,2,1,1,5,4,1,0
35,3,1,6,1,2,2,1,5,4,1,0
51,3,1,6,1,1,1,1,5,4,1,0
43,5,1,1,0,2,2,1,5,4,1,0
42,3,1,2,0,2,1,1,5,4,1,0
60,7,3,6,0,2,1,1,5,4,1,0
36,5,1,4,1,2,1,1,5,4,1,0
57,8,1,6,0,1,1,1,5,4,1,0
35,12,2,6,0,1,1,1,5,4,1,0
30,3,1,6,1,1,1,1,5,4,1,0
43,2,1,2,1,1,1,1,5,4,1,0
40,6,1,4,1,1,1,1,5,4,1,0
45,6,1,6,1,1,1,1,5,4,1,0
56,7,1,2,1,1,1,1,5,4,1,0
46,2,1,3,1,1,1,1,5,4,1,0
41,5,1,1,1,2,1,1,5,4,1,0
42,3,1,6,1,2,1,1,5,4,1,0
56,5,1,1,1,1,1,1,5,4,1,0
43,11,1,1,1,2,1,1,5,4,1,0
34,5,1,1,1,1,1,1,5,4,1,0
38,2,1,2,1,2,1,1,5,4,1,0
40,6,1,4,1,1,1,1,5,4,1,0
38,3,1,2,1,1,1,1,5,4,1,0
48,11,1,6,1,2,1,1,5,4,1,0
27,5,1,4,0,2,1,1,5,4,1,0
24,6,2,5,1,1,1,1,5,4,1,0
47,3,2,0,0,2,2,1,5,4,1,0
48,5,1,5,0,1,1,1,5,4,1,0
31,3,2,2,1,2,2,1,5,4,1,0
39,10,2,1,0,2,1,1,5,4,1,0
41,6,2,6,0,1,1,1,5,4,1,0
49,5,1,1,0,2,1,1,5,4,1,0
56,7,1,1,1,1,1,1,5,4,1,0
49,3,1,2,1,1,1,1,5,4,1,0
47,9,3,6,1,1,1,1,5,4,1,0
44,5,1,0,0,2,1,1,5,4,1,0
48,3,3,2,1,1,1,1,5,4,1,0
55,1,1,1,1,2,2,1,5,4,1,0
59,8,1,1,0,2,1,1,5,4,1,0
44,6,2,5,1,2,2,1,5,4,1,0
46,5,1,4,1,1,2,1,5,4,1,0
39,5,3,3,0,2,1,1,5,4,1,0
38,9,1,1,0,2,2,1,5,4,1,0
36,2,1,2,1,2,1,1,5,4,1,0
29,3,2,6,1,1,1,1,5,4,1,0
31,6,2,5,1,2,1,1,5,4,1,0
30,2,3,4,1,1,2,1,5,4,1,0
36,5,1,1,1,2,1,1,5,4,1,0
60,5,1,5,1,1,1,1,5,4,1,0
36,3,1,6,1,2,1,1,5,4,1,0
32,2,1,2,1,1,1,1,5,4,1,0
39,5,1,4,0,2,1,1,5,4,1,0
30,2,1,6,1,2,1,1,5,5,1,0
39,5,1,1,0,1,1,1,5,5,1,0
37,5,1,4,0,2,1,1,5,5,1,0
39,5,1,5,0,2,1,1,5,5,1,0
46,5,1,1,1,1,1,1,5,5,1,0
43,9,1,1,1,1,1,1,5,5,1,0
37,2,1,2,1,2,1,1,5,5,1,0
30,6,1,6,0,1,1,1,5,5,1,0
38,6,1,5,1,1,1,1,5,5,1,0
31,6,1,6,1,2,1,1,5,5,1,0
44,3,1,6,1,1,1,1,5,5,1,0
44,10,1,6,0,1,1,1,5,5,1,0
38,6,1,0,0,0,0,1,5,5,1,0
30,12,2,2,0,1,1,1,5,5,1,0
37,5,1,1,0,0,0,1,5,5,1,0
54,1,3,0,1,2,1,1,5,5,1,0
41,8,1,0,0,2,1,1,5,5,1,0
43,6,1,5,1,1,1,1,5,5,1,0
38,1,1,4,1,1,1,1,5,5,1,0
41,5,1,1,1,2,1,1,5,5,1,0
38,5,2,0,0,1,2,1,5,5,1,0
33,5,1,4,1,0,0,1,5,5,1,0
32,3,1,2,1,2,1,1,5,5,1,0
30,2,1,2,0,1,1,1,5,5,1,0
43,6,1,3,1,2,1,1,5,5,1,0
30,2,1,2,0,2,1,1,5,5,1,0
36,6,3,5,1,1,1,1,5,5,1,0
38,5,1,3,1,0,0,1,5,5,1,0
35,5,2,3,1,2,1,1,5,5,1,0
50,10,1,6,1,1,1,1,5,5,1,0
38,5,1,4,1,2,1,1,5,5,1,0
58,3,1,1,0,1,2,1,5,5,1,0
50,6,1,5,1,2,1,1,5,5,1,0
33,5,2,4,0,1,1,1,5,5,1,0
33,5,2,4,0,0,0,1,5,5,1,0
44,8,2,6,0,2,2,1,5,5,1,0
31,8,1,2,1,1,1,1,5,5,1,0
40,11,1,4,1,1,1,1,5,5,1,0
28,0,2,4,0,1,1,1,5,5,1,0
36,2,2,0,1,2,1,1,5,5,1,0
44,5,2,2,1,1,1,1,5,5,1,0
38,5,3,0,1,2,1,1,5,5,1,0
33,5,1,4,1,0,0,1,5,5,1,0
39,5,3,3,0,2,2,1,5,5,1,0
47,5,2,1,0,2,1,1,5,5,1,0
47,2,3,2,1,1,1,1,5,5,1,0
35,11,2,5,1,1,1,1,5,5,1,0
42,3,3,6,1,1,1,1,5,5,1,0
36,3,1,2,1,1,1,1,5,5,1,0
35,6,1,3,1,1,1,1,5,5,1,0
36,2,2,0,1,2,1,1,5,5,1,0
56,11,1,6,0,2,1,1,5,5,1,0
26,3,2,2,1,1,1,1,5,5,1,0
31,3,2,6,1,2,2,1,5,5,1,0
57,10,2,2,0,1,1,1,5,5,1,0
39,2,1,2,1,1,1,1,5,5,1,0
43,5,1,2,1,2,1,1,5,5,1,0
50,3,1,6,1,1,1,1,5,5,1,0
52,5,2,2,0,0,0,1,5,5,1,0
39,5,3,4,1,1,1,1,5,5,1,0
44,6,2,0,0,2,1,1,5,5,1,0
36,1,1,1,1,2,1,1,5,5,1,0
54,8,1,2,0,2,1,1,5,5,1,0
27,3,2,4,1,2,1,1,5,5,1,0
31,3,2,6,1,1,1,1,5,5,1,1
31,3,1,6,0,1,1,1,5,5,1,0
28,5,1,3,1,1,1,1,5,5,1,0
31,8,2,6,1,2,1,1,5,5,1,0
30,8,3,2,1,1,2,1,5,5,1,0
52,6,1,5,1,2,1,1,5,5,1,0
37,6,3,5,1,1,1,1,5,5,1,0
30,2,1,6,1,2,1,1,5,5,1,0
45,5,1,4,0,2,2,1,5,5,1,0
54,6,1,6,1,2,1,1,5,5,1,0
49,11,1,4,1,2,1,1,5,5,1,0
44,3,1,2,1,1,1,1,5,5,1,0
28,12,2,4,0,2,2,1,5,5,1,1
53,6,1,2,1,2,1,1,5,5,1,0
45,5,1,4,0,2,1,1,5,5,1,0
45,5,1,4,0,1,1,1,5,5,1,0
51,3,1,2,0,2,1,1,5,5,1,0
41,5,1,4,0,2,1,1,5,5,1,0
43,6,1,5,1,2,1,1,5,5,1,0
31,3,2,6,1,2,1,1,5,5,1,0
39,3,2,0,1,2,1,1,5,5,1,0
38,6,1,5,1,1,1,1,5,5,1,0
50,11,1,4,1,2,2,1,5,5,1,0
53,3,2,6,0,2,1,1,5,5,1,0
44,3,3,2,0,2,1,1,5,5,1,0
53,5,1,4,0,2,2,1,5,5,1,0
24,2,2,2,1,1,1,1,5,5,1,0
34,3,2,2,1,2,1,1,5,5,1,0
40,6,1,5,1,2,1,1,5,5,1,0
57,8,3,6,1,2,1,1,5,5,1,0
43,5,1,1,0,2,1,1,5,5,1,0
31,5,1,3,0,1,1,1,5,5,1,0
31,2,1,3,1,2,1,1,5,5,1,0
31,5,1,3,0,2,1,1,5,5,1,0
45,1,1,1,0,2,1,1,5,5,1,0
38,3,1,6,1,1,1,1,5,5,1,0
41,11,1,6,1,2,1,1,5,5,1,1
47,5,1,5,0,2,1,1,5,5,1,0
42,5,1,3,1,1,1,1,5,5,1,0
35,5,2,0,1,2,1,1,5,5,1,0
40,8,1,6,1,2,1,1,5,5,1,0
42,5,1,3,1,1,1,1,5,5,1,0
34,6,1,5,0,2,1,1,5,5,1,0
48,3,2,6,1,2,1,1,5,5,1,0
35,5,1,0,1,2,2,1,5,5,1,0
33,5,1,2,1,2,1,1,5,5,1,0
37,6,1,5,1,2,1,1,5,5,1,0
43,6,1,5,1,2,1,1,5,5,1,0
42,3,2,0,0,1,1,1,5,5,1,0
46,3,3,6,1,2,1,1,5,5,1,0
37,5,2,4,0,2,1,1,5,5,1,1
40,5,1,2,1,2,1,1,5,5,1,0
40,5,1,2,1,2,1,1,5,5,1,0
59,11,3,2,0,2,1,1,5,5,1,0
43,6,2,6,1,1,1,1,5,5,1,0
44,5,1,3,1,2,2,1,5,5,1,0
44,5,1,1,1,2,1,1,5,5,1,1
41,3,1,6,1,2,1,1,5,5,1,0
28,0,2,4,0,2,1,1,5,5,1,0
48,2,1,2,0,2,1,1,5,5,1,0
31,3,2,2,1,2,1,1,5,5,1,0
27,5,1,4,1,2,1,1,5,5,1,0
43,6,2,6,1,2,1,1,5,5,1,0
47,7,1,1,0,2,1,1,5,5,1,0
40,5,3,0,1,2,1,1,5,5,1,0
43,0,1,2,0,1,1,1,5,5,1,0
29,6,1,5,1,2,1,1,5,5,1,0
54,3,1,6,1,1,1,1,5,5,1,0
36,6,1,5,1,1,1,1,5,5,1,0
30,3,2,6,1,1,1,1,5,5,1,0
38,2,2,0,0,2,1,1,5,5,1,0
39,5,1,3,1,1,1,1,5,5,1,0
33,5,1,4,1,1,1,1,5,5,1,0
39,7,2,2,1,2,1,1,5,5,1,0
38,6,2,5,1,1,1,1,5,5,1,0
44,3,1,2,1,2,1,1,5,5,1,0
33,5,1,4,1,2,1,1,5,5,1,0
37,5,1,3,1,1,1,1,5,5,1,0
32,8,1,3,1,1,1,1,5,5,1,0
46,6,1,5,1,2,1,1,5,5,1,0
34,6,3,5,1,2,1,1,5,5,1,0
52,6,1,1,0,1,1,1,5,5,1,0
46,5,1,3,0,1,1,1,5,5,1,0
57,8,3,6,1,0,0,1,5,5,1,0
52,6,1,1,0,1,2,1,5,5,1,0
32,6,2,5,1,1,1,1,5,5,1,0
31,5,2,4,1,1,1,1,5,5,1,0
46,3,3,4,0,1,1,1,5,5,1,0
59,2,3,2,1,1,1,1,5,5,1,0
38,5,1,0,0,1,2,1,5,5,1,0
42,5,3,3,0,2,1,1,5,5,1,0
40,5,1,1,1,1,1,1,5,5,1,0
46,3,1,5,1,1,1,1,5,5,1,0
35,3,2,2,1,1,1,1,5,5,1,0
28,5,1,4,1,1,2,1,5,5,1,0
47,2,1,2,0,2,1,1,5,5,1,0
35,5,1,1,1,2,1,1,5,5,1,0
48,7,1,4,1,2,1,1,5,5,1,0
40,5,1,3,0,2,1,1,5,5,1,0
32,2,2,2,1,2,1,1,5,5,1,0
59,7,3,1,1,2,1,1,5,5,1,0
48,11,1,4,0,1,1,1,5,5,1,0
45,5,1,4,0,2,1,1,5,5,1,0
49,5,2,3,1,2,1,1,5,5,1,0
51,3,1,6,1,2,1,1,5,5,1,0
38,6,2,6,1,2,1,1,5,5,1,0
53,6,1,2,1,2,1,1,5,5,1,0
49,5,1,4,1,2,1,1,5,5,1,0
31,5,1,4,1,2,2,1,5,5,1,0
36,2,1,2,0,2,1,1,5,5,1,0
54,7,1,1,0,2,1,1,5,5,1,0
29,3,2,2,1,2,1,1,5,5,1,0
31,5,1,3,0,2,1,1,5,5,1,0
35,3,1,2,1,2,1,1,5,5,1,0
38,5,1,4,1,1,1,1,5,5,1,0
54,8,1,2,0,2,2,1,5,5,1,0
48,3,1,4,0,1,1,1,5,5,1,0
48,8,3,6,1,2,1,1,5,5,1,0
32,3,2,6,0,2,1,1,5,5,1,0
34,6,1,5,0,2,1,1,5,5,1,0
49,6,2,6,0,2,1,1,5,5,1,0
44,5,1,4,0,0,0,1,5,5,1,0
42,2,3,2,0,1,1,1,5,5,1,0
55,5,1,1,0,1,1,1,5,5,1,0
42,2,3,2,0,1,1,1,5,5,1,0
44,3,1,6,0,1,1,1,5,5,1,0
51,5,1,4,1,1,1,1,5,5,1,0
43,5,1,1,0,2,1,1,5,5,1,0
52,6,1,2,1,2,1,1,5,5,1,0
45,5,2,3,1,2,1,1,5,5,1,0
41,2,3,2,1,2,2,1,5,5,1,0
35,6,3,0,1,2,2,1,5,5,1,0
41,2,3,2,1,1,2,1,5,5,1,0
46,8,1,4,1,1,1,1,5,5,1,0
36,1,3,4,0,1,1,1,5,5,1,0
29,6,1,5,1,1,1,1,5,5,1,0
47,2,1,0,1,1,1,1,5,5,1,0
43,5,1,1,0,2,1,1,5,5,1,0
38,5,2,4,0,1,1,1,5,5,1,0
44,5,1,1,1,2,1,1,5,5,1,0
29,2,1,2,1,1,1,1,5,5,1,0
58,0,1,0,0,1,1,1,5,5,1,0
48,5,1,5,1,1,2,1,5,5,1,0
46,5,1,4,0,1,1,1,5,5,1,0
31,5,1,1,1,2,1,1,5,5,1,0
47,2,1,0,1,1,1,1,5,5,1,0
44,3,1,6,1,2,1,1,5,5,1,0
31,5,1,1,1,2,1,1,5,5,1,0
38,9,3,5,1,1,1,1,5,5,1,0
33,3,1,6,1,1,1,1,5,5,1,0
53,5,1,4,1,2,1,1,5,5,1,0
33,8,2,0,1,2,1,1,5,5,1,0
33,10,1,4,1,2,1,1,5,5,1,0
37,3,3,6,1,2,1,1,5,5,1,0
55,5,1,4,1,2,1,1,5,5,1,0
41,3,2,3,1,0,0,1,5,5,1,0
46,5,1,3,0,2,1,1,5,5,1,0
32,11,3,6,1,1,1,1,5,5,1,0
48,5,1,2,1,1,1,1,5,5,1,0
34,11,1,1,1,2,1,1,5,5,1,0
35,3,2,6,1,1,1,1,5,5,1,0
55,5,1,1,1,2,2,1,5,5,1,0
45,11,2,6,1,0,0,1,5,5,1,0
48,8,3,6,1,1,1,1,5,5,1,0
34,5,1,3,1,2,1,1,5,5,1,0
46,3,3,6,0,1,1,1,5,5,1,0
34,5,1,3,1,2,1,1,5,5,1,0
51,9,1,5,0,1,1,1,5,5,1,0
37,3,1,6,1,1,1,1,5,5,1,0
54,1,3,1,1,1,1,1,5,5,1,0
45,2,1,2,0,2,1,1,5,5,1,0
39,2,2,2,1,0,0,1,5,5,1,0
39,5,1,4,1,1,1,1,5,5,1,0
39,6,2,3,0,1,1,1,5,5,1,0
39,2,1,4,1,1,1,1,5,5,1,0
32,11,1,3,1,2,1,1,5,5,1,0
41,2,2,2,1,2,2,1,5,5,1,0
59,1,1,3,1,2,1,1,5,5,1,0
57,6,1,4,1,2,1,1,5,5,1,0
30,2,1,0,1,1,1,1,5,5,1,0
34,11,1,1,1,1,1,1,5,5,1,0
34,6,1,2,1,1,1,1,5,5,1,0
38,5,3,0,1,1,1,1,5,5,1,0
31,5,1,3,1,2,1,1,5,5,1,0
47,3,1,6,1,0,0,1,5,5,1,0
57,10,2,2,0,1,1,1,5,5,1,0
44,5,1,4,0,1,1,1,5,5,1,0
45,2,1,2,0,2,1,1,5,5,1,0
36,9,1,1,1,2,1,1,5,5,1,0
44,2,1,2,1,2,1,1,5,5,1,0
51,8,1,6,1,1,1,1,5,5,1,0
28,3,2,6,1,1,1,1,5,5,1,0
50,6,1,2,1,1,1,1,5,5,1,0
51,11,1,6,1,1,1,1,5,5,1,0
38,5,2,4,1,1,1,1,5,5,1,0
44,5,1,1,1,2,1,1,5,5,1,0
35,3,2,1,0,1,1,1,5,5,1,0
35,3,2,1,0,2,1,1,5,5,1,0
32,3,2,2,1,1,1,1,5,5,1,0
48,5,1,4,1,2,1,1,5,5,1,0
35,3,2,1,0,1,1,1,5,5,1,0
44,6,1,5,0,1,1,1,5,5,1,0
43,6,1,5,1,1,1,1,5,5,1,0
40,8,1,2,1,1,1,1,5,5,1,0
50,10,1,1,0,0,0,1,5,5,1,0
44,6,1,5,0,2,1,1,5,5,1,0
37,5,2,4,0,1,1,1,5,5,1,0
32,2,3,2,1,2,1,1,5,5,1,0
58,3,1,2,1,1,2,1,5,5,1,0
49,6,1,2,1,2,1,1,5,5,1,0
32,5,1,1,0,1,1,1,5,5,1,0
30,2,1,2,1,1,2,1,5,5,1,0
28,3,1,2,1,2,1,1,5,5,1,0
40,5,1,1,0,0,0,1,5,5,1,0
44,8,1,6,1,1,1,1,5,5,1,0
30,2,1,5,0,2,1,1,5,5,1,0
30,2,1,5,0,1,1,1,5,5,1,0
28,6,2,5,1,2,1,1,5,5,1,0
58,1,1,1,1,2,1,1,5,5,1,0
45,5,2,2,0,1,2,1,5,5,1,0
35,5,1,5,1,1,1,1,5,5,1,0
57,7,3,2,1,1,1,1,5,5,1,0
35,3,3,2,1,2,1,1,5,5,1,0
41,6,2,6,0,1,1,1,5,5,1,0
42,2,1,2,0,1,1,1,5,5,1,0
42,5,1,1,0,1,1,1,5,5,1,0
51,5,1,1,0,2,1,1,5,5,1,0
48,8,1,6,1,2,1,1,5,5,1,0
39,5,1,3,1,1,1,1,5,5,1,0
47,7,1,1,0,0,0,1,5,5,1,0
34,6,2,5,1,0,0,1,5,5,1,0
44,2,1,3,0,1,1,1,5,5,1,0
52,1,3,5,1,2,1,1,5,5,1,0
51,5,1,1,1,2,1,1,5,5,1,0
49,2,1,2,1,1,1,1,5,5,1,0
35,3,2,1,0,2,1,1,5,5,1,0
44,3,1,2,1,1,1,1,5,5,1,0
37,3,1,2,1,2,1,1,5,5,1,0
47,8,1,6,1,1,1,1,5,5,1,0
43,8,1,5,1,1,1,1,5,5,1,0
40,5,1,4,0,2,1,1,5,5,1,0
32,8,3,1,0,1,1,1,5,5,1,0
42,5,1,1,0,0,0,1,5,5,1,0
42,10,1,6,1,2,1,1,5,5,1,0
39,6,1,5,1,0,0,1,5,5,1,0
32,1,1,1,1,1,1,1,5,5,1,0
30,2,1,0,1,2,1,1,5,5,1,0
42,5,1,1,0,2,1,1,5,5,1,0
35,5,1,3,1,2,2,1,5,5,1,0
56,7,1,1,1,1,1,1,5,5,1,0
40,5,1,4,0,1,1,1,5,5,1,0
26,3,2,6,1,2,1,1,5,5,1,0
57,8,3,6,1,1,1,1,5,5,1,0
51,5,1,1,1,1,1,1,5,5,1,0
31,6,1,5,1,1,1,1,5,5,1,0
31,3,1,6,1,1,1,1,5,5,1,0
60,2,1,0,1,1,1,1,5,5,1,0
29,3,2,6,1,2,1,1,5,5,1,0
44,11,1,1,0,1,1,1,5,5,1,1
26,6,2,4,1,2,1,1,5,5,1,0
54,5,1,1,1,2,1,1,5,5,1,0
34,5,2,2,0,1,2,1,5,5,1,0
29,3,2,2,1,2,1,1,5,5,1,0
33,3,3,2,1,2,1,1,5,5,1,0
35,5,2,2,1,2,1,1,5,5,1,0
42,8,1,3,1,2,2,1,5,5,1,0
53,7,1,1,0,2,1,1,5,5,1,0
51,6,1,5,1,2,1,1,5,5,1,0
59,7,3,1,1,2,1,1,5,5,1,0
51,3,1,3,0,1,1,1,5,5,1,0
36,5,1,4,1,2,1,1,5,5,1,0
47,6,3,5,0,1,1,1,5,5,1,0
51,3,1,6,1,1,1,1,5,5,1,0
42,3,1,6,0,2,1,1,5,5,1,0
40,6,1,5,1,2,1,1,5,5,1,0
26,5,1,4,0,1,1,1,5,5,1,0
45,6,1,5,1,2,1,1,5,5,1,0
51,5,1,1,0,2,1,1,5,5,1,0
42,2,1,2,1,1,1,1,5,5,1,0
31,6,1,5,1,2,1,1,5,5,1,0
38,5,1,1,1,1,1,1,5,5,1,0
51,2,3,3,0,1,2,1,5,5,1,0
39,11,1,2,1,2,1,1,5,5,1,0
36,5,1,0,0,2,2,1,5,5,1,0
60,2,1,0,1,2,1,1,5,5,1,0
34,8,1,6,1,2,1,1,5,5,1,0
41,5,1,1,1,2,1,1,5,5,1,0
34,8,1,6,1,2,2,1,5,5,1,0
36,5,1,4,1,1,1,1,5,5,1,0
33,6,1,5,1,1,1,1,5,5,1,0
46,3,2,6,1,0,0,1,5,5,1,0
44,5,1,1,1,2,1,1,5,5,1,0
30,5,1,3,1,1,1,1,5,5,1,0
34,8,1,6,1,1,1,1,5,5,1,0
54,3,3,6,1,1,1,1,5,5,1,1
58,10,1,5,1,2,1,1,5,5,1,0
29,2,1,2,1,2,2,1,5,5,1,0
41,11,1,6,1,1,1,1,5,5,1,0
53,5,1,4,0,2,1,1,5,5,1,0
35,3,1,6,1,1,1,1,5,5,1,0
34,5,2,4,1,1,1,1,5,5,1,0
36,5,2,0,1,2,1,1,5,5,1,0
31,5,1,4,1,1,1,1,5,5,1,0
59,7,1,1,0,1,1,1,5,5,1,0
49,6,1,5,0,0,0,1,5,5,1,0
37,8,1,2,0,1,1,1,5,5,1,0
50,8,1,6,1,2,1,1,5,5,1,0
34,2,1,2,1,1,1,1,5,5,1,0
32,3,1,6,0,1,1,1,5,5,1,0
45,5,1,4,0,2,1,1,5,5,1,0
39,8,1,6,1,2,1,1,5,5,1,0
43,0,1,2,0,1,1,1,5,5,1,0
43,5,1,1,0,1,1,1,5,5,1,0
52,5,1,4,0,1,1,1,5,5,1,0
54,5,1,4,1,2,1,1,5,5,1,0
54,5,1,4,1,2,1,1,5,5,1,0
31,2,2,2,1,2,1,1,5,5,1,0
35,5,1,3,1,1,1,1,5,5,1,0
28,3,1,2,1,2,1,1,5,5,1,0
56,7,1,4,1,2,2,1,5,5,1,0
35,3,2,1,0,1,1,1,5,5,1,0
45,5,1,4,0,1,1,1,5,5,1,0
38,11,1,4,1,1,1,1,5,5,1,0
42,6,1,5,1,2,1,1,5,5,1,0
44,5,1,1,1,1,1,1,5,5,1,0
58,3,3,6,1,2,1,1,5,5,1,0
43,3,3,2,1,2,1,1,5,6,1,0
37,6,1,5,1,2,1,1,5,6,1,0
45,5,1,4,0,1,1,1,5,6,1,0
59,7,1,6,1,1,1,1,5,6,1,0
50,5,1,4,0,1,1,1,5,6,1,0
41,3,1,2,1,2,2,1,5,6,1,0
33,3,1,6,1,2,1,1,5,6,1,0
46,5,1,5,1,1,1,1,5,6,1,0
30,3,2,2,1,1,1,1,5,6,1,0
28,2,2,2,1,1,1,1,5,6,1,0
58,3,1,6,1,1,2,1,5,6,1,0
43,5,1,1,1,1,1,1,5,6,1,0
39,10,1,2,1,2,1,1,5,6,1,0
25,2,1,5,0,1,1,1,5,6,1,0
39,3,2,0,1,1,1,1,5,6,1,0
